ensemble,n,k,param_label,param_value,distance_label,d_mean,d_n,d_stdv
gnp,500,150.0,p,0.3,HammingIpsenMikhailov,0.29734553,1000,0.0016019
gnp,500,150.0,p,0.3,IpsenMikhailov,0.03993234,1000,0.01400821
gnp,500,150.0,p,0.3,Jaccard,0.82356122,1000,0.00231483
gnp,500,150.0,p,0.3,LaplacianSpectralEUL,0.03826143,1000,0.00600736
gnp,500,150.0,p,0.3,LaplacianSpectralGJS,0.01703728,1000,0.00342698
gnp,500,150.0,p,0.3,NetLSD,0.04578205,1000,0.03400932
gnp,500,150.0,p,0.3,NetSimile,9.19463186,1000,1.60393271
gnp,500,150.0,p,0.3,NonBacktrackingSpectral,0.67239218,1000,0.19307309
gnp,500,150.0,p,0.3,PolynomialDissimilarity,0.00216383,1000,5.76e-06
gnp,500,150.0,p,0.3,PortraitDivergence,0.0592154,1000,0.01086332
gnp,500,150.0,p,0.3,QuantumJSD,0.13920384,1000,0.00409558
gnp,500,150.0,p,0.3,ResistancePerturbation,0.61528632,1000,0.0240205
gnp,500,160.0,p,0.32,CommunicabilityJSD,1.305e-05,1000,1.184e-05
gnp,500,160.0,p,0.32,DMeasure,0.0018145,1000,0.00094341
gnp,500,160.0,p,0.32,DegreeDivergence,0.05882229,1000,0.01105938
gnp,500,160.0,p,0.32,DeltaCon,7.97353783,1000,0.62851292
gnp,500,160.0,p,0.32,DistributionalNBD,0.31672366,1000,0.07087467
gnp,500,160.0,p,0.32,Frobenius,197.58038999,1000,0.50878061
gnp,500,160.0,p,0.32,GraphDiffusion,1.13067386,1000,1.12018376
gnp,500,160.0,p,0.32,Hamming,0.43374844,1000,0.00211647
gnp,500,160.0,p,0.32,HammingIpsenMikhailov,0.3080164,1000,0.00162365
gnp,500,160.0,p,0.32,IpsenMikhailov,0.04061396,1000,0.01465421
gnp,500,160.0,p,0.32,Jaccard,0.80953518,1000,0.00234247
gnp,500,160.0,p,0.32,LaplacianSpectralEUL,0.03722301,1000,0.00587012
gnp,500,160.0,p,0.32,LaplacianSpectralGJS,0.01596482,1000,0.00351071
gnp,500,160.0,p,0.32,NetLSD,0.03902507,1000,0.02862528
gnp,500,160.0,p,0.32,NetSimile,9.16734653,1000,1.57116185
gnp,500,160.0,p,0.32,NonBacktrackingSpectral,0.67583407,1000,0.1954618
gnp,500,160.0,p,0.32,PolynomialDissimilarity,0.00220273,1000,5.5e-06
gnp,500,160.0,p,0.32,PortraitDivergence,0.06097721,1000,0.01097002
gnp,500,160.0,p,0.32,QuantumJSD,0.10712544,1000,0.00324949
gnp,500,160.0,p,0.32,ResistancePerturbation,0.55092123,1000,0.0224484
gnp,500,170.0,p,0.34,CommunicabilityJSD,1.234e-05,1000,1.101e-05
gnp,500,170.0,p,0.34,DMeasure,0.00178827,1000,0.0009048
gnp,500,170.0,p,0.34,DegreeDivergence,0.06021917,1000,0.01132603
gnp,500,170.0,p,0.34,DeltaCon,7.63885472,1000,0.64453646
gnp,500,170.0,p,0.34,DistributionalNBD,0.31712519,1000,0.0721205
